"category","category_rank","product_name","brand_or_store","search_query","top_rank","top_title","top_url","blog_name","date","search_image_count","post_image_count","post_chars","headings","tone","structure"
"식품/건강식품","1","닥터바이 강아지 유산균 프로바이오틱스 장건강 영양제 유익균보충, 30포, 1개","brand.naver.com","닥터바이 강아지 유산균 프로바이오틱스 장건강 영양제","2","닥터바이 강아지 유산균 프로바이오틱스 30포 장건강 영양제 정리","https://blog.naver.com/hellomynameisjen/224326522536","hellomynameisjen님의 블로그","6일 전","7","7","1561","옵션이랑 상세 내용은 아래 링크에서 한 번에 확인하실 수 있어요. ​","정보형, 비교형, 친근체","장단점, 구매 유도"
"식품/건강식품","1","닥터바이 강아지 유산균 프로바이오틱스 장건강 영양제 유익균보충, 30포, 1개","brand.naver.com","닥터바이 강아지 유산균 프로바이오틱스 장건강 영양제","3","강아지 유산균 추천ㅣ10살 노견 머루도 잘 먹는 닥터바이 프로바이오틱스 3.0","https://blog.naver.com/onann_i/224314865760","Onanni Home","3주 전","17","16","1913","닥터바이 프로바이오틱스 3.0 / 편안한 하루의 시작, 닥터바이 프로바이오틱스","추천형, 정보형, 친근체","언박싱, 사용 장면, 추천 대상, 사진 다량"
"식품/건강식품","2","트러스티푸드 강아지 동결건조 간식 모음 사료토퍼 밥안먹는아이 기호성","brand.naver.com","트러스티푸드 강아지 동결건조 간식 모음 사료토퍼","1","트러스티푸드 내돈내산 강아지 동결건조간식 베지터블 믹스에 눈 돌아감","https://blog.naver.com/ordinarymin/224253533262","야생곰","2026.04.15.","13","13","1452","#강아지간식 #동결건조간식 #트러스티푸드 #베지터블믹스","체험형, 추천형, 정보형, 친근체","사용 장면, 추천 대상, 사진 다량"
"식품/건강식품","2","트러스티푸드 강아지 동결건조 간식 모음 사료토퍼 밥안먹는아이 기호성","brand.naver.com","트러스티푸드 강아지 동결건조 간식 모음 사료토퍼","2","강아지 야채간식 추천 트러스티푸드 동결건조 채소믹스 50g 후기","https://blog.naver.com/jacquelyn/224310006109","작은 희망...","4주 전","4","5","1095","다양한 채소를 한 번에 / 사료 토핑으로 활용하기 편리 / 기호성에 대한 다양한 반응 / 성분을 중요하게 보는 분들에게","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 구매 유도, 소제목 반복"
"식품/건강식품","2","트러스티푸드 강아지 동결건조 간식 모음 사료토퍼 밥안먹는아이 기호성","brand.naver.com","트러스티푸드 강아지 동결건조 간식 모음 사료토퍼","3","동결건조 방울양배추 트릿 트러스티푸드 안전한 강아지 간식","https://blog.naver.com/o3oh__j_k/224318539871","밤이랜드","2주 전","14","12","1163","​ 달달하나? 먹어보진않았는데 토핑아니라도 그 자체만으로도 잘먹는다 ​ / ​ 맛있는거 먹을땐 일단 다 티내고 먹는 편 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ​ 너무 귀여움 ​","체험형, 추천형, 친근체","언박싱, 사용 장면, 구매 유도, 사진 다량"
"식품/건강식품","3","닥터바이 강아지 오메가3 피부 관절 심장 영양제 150캡슐, 1개","brand.naver.com","닥터바이 강아지 오메가3 피부 관절 심장 영양제","1","닥터바이 강아지 오메가3 피부 관절 심장 영양제 150캡슐, 1개","https://blog.naver.com/tttown63/224298791635","아싸 꿀템","2026.05.28.","0","0","55","(광고)""이 포스팅은 네이버 쇼핑 커넥트 활동의 일환으로 판매 발생 시 수수료를 제공받습니다.""","",""
"식품/건강식품","3","닥터바이 강아지 오메가3 피부 관절 심장 영양제 150캡슐, 1개","brand.naver.com","닥터바이 강아지 오메가3 피부 관절 심장 영양제","2","39,500원 닥터바이 강아지 오메가3 피부 관절 심장 영양제 150캡슐, 1개닥터바이, 이 제품 선택 전에 꼭 확인하세요","https://blog.naver.com/maru_230508/224326527788","진짜 핫딜","6일 전","0","1","784","","체험형, 추천형, 정보형, 친근체","결론/요약, 언박싱, 구매 유도"
"식품/건강식품","3","닥터바이 강아지 오메가3 피부 관절 심장 영양제 150캡슐, 1개","brand.naver.com","닥터바이 강아지 오메가3 피부 관절 심장 영양제","3","닥터바이 강아지 오메가3 피부 관절 심장 영양제 1500 캡슐 후기","https://blog.naver.com/qi9jmnfnpf5lx/224324508927","봉자밤","2주 전","7","9","1291","https://naver.me/5VxmdUN3 / 구매 이유와 첫인상 / 닥터바이 강아지 오메가3 피부 관절 심장 영양제 150캡슐, 1개 / ₩ 39,500 / 별점 : ⭐⭐⭐⭐⭐ / 상자를 열었을 때는 깔끔한 포장에 정성이 느껴졌어요, / 자주 쓰며 느낀 장점 / 전체적으로 보면 생활에 큰 부담 없이 챙길 수 있어 좋아요 ^^","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"식품/건강식품","4","[바액] 나이아신아마이드(비타민B3) 15% 앰플 [30ml] 피부톤 피부윤기 모공개선 보습 진정","brand.naver.com","나이아신아마이드(비타민B3) 비타민 후기","1","바노 비타민 B3 후기, 나이 먹고 피곤하니 챙기게 되는 비타민B3 고용량 섭취방법","https://blog.naver.com/hk_sunflower/224314386860","40대 가장의 자본주의의 한끼 기록","3주 전","12","11","2705","내가 바노 비타민B3을 고르기까지 / 비노 비타민 B3의 고용량의 장점 및 섭취법 / 내용물을 보자","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"식품/건강식품","4","[바액] 나이아신아마이드(비타민B3) 15% 앰플 [30ml] 피부톤 피부윤기 모공개선 보습 진정","brand.naver.com","나이아신아마이드(비타민B3) 비타민 후기","2","초록비타 비타민B3, 건강 관리에 꼭 필요한 고용량 나이아신아마이드","https://blog.naver.com/phj13jms13/224268634718","케진쓰 이야기","2026.04.29.","17","17","1408","초록비타 비타민B3 500mg : 초록비타몰 / 본 포스팅이 도움이 되셨다면 하트 꾹 부탁드립니다. :) ❤️","체험형, 추천형, 정보형, 친근체","사용 장면, 추천 대상, 구매 유도, 사진 다량"
"식품/건강식품","4","[바액] 나이아신아마이드(비타민B3) 15% 앰플 [30ml] 피부톤 피부윤기 모공개선 보습 진정","brand.naver.com","나이아신아마이드(비타민B3) 비타민 후기","3","초록비타 비타민B3, 연세대 식품영양 전공자의 시선으로 성분 분석해본 후기","https://blog.naver.com/kevin6227/224287318825","hoypoy 마케팅연구소ㅣ200회 대외활동 기록","2026.05.16.","18","19","2707","","체험형, 추천형, 정보형, 친근체","결론/요약, 사용 장면, 추천 대상, 구매 유도, 사진 다량"
"식품/건강식품","5","[네이버 단독] 위즈웰 무선 커피그라인더 마치나 휴대용 전동 자동 가정용 기계 메이커","위즈웰","위즈웰 무선 커피그라인더 마치나 휴대용 전동","1","[네이버 단독] 위즈웰 무선 커피그라인더 마치나 휴대용 전동 자동 가정용 기계 메이커위즈웰 완전 정복 &mdash; 특징부터 구매 주의사항까지","https://blog.naver.com/kumama256/224331365562","쇼핑집착남","1일 전","0","1","772","","체험형, 추천형, 정보형, 친근체","결론/요약, 언박싱, 구매 유도"
"식품/건강식품","5","[네이버 단독] 위즈웰 무선 커피그라인더 마치나 휴대용 전동 자동 가정용 기계 메이커","위즈웰","위즈웰 무선 커피그라인더 마치나 휴대용 전동","2","진심 인생템 등극! 위즈웰 마치나 무선 커피그라인더 3개월 실사용 후기","https://blog.naver.com/mysteries67039/224332632250","mysteries67039님의 블로그","4시간 전","8","9","2166","배송과 첫인상 / 3개월 사용 후 느낀 장점들","체험형, 추천형, 비교형, 친근체","결론/요약, 언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"식품/건강식품","5","[네이버 단독] 위즈웰 무선 커피그라인더 마치나 휴대용 전동 자동 가정용 기계 메이커","위즈웰","위즈웰 무선 커피그라인더 마치나 휴대용 전동","3","위즈웰 무선 커피그라인더 29900원에 득템할까?","https://blog.naver.com/wonnn_2/224327482569","my world :)","5일 전","10","10","4960","2. 구매 전에 무엇을 확인해야 할까? ​ / [네이버 단독] 위즈웰 무선 커피그라인더 마치나 휴대용 전동 자동 가정용 기계 메이커 / 29,900원 / 정가/기존가 / 70,000원 / 구매자 의견 수 / 3. 비슷한 상품과 비교할 때 기준은 뭘까? ​ / 4. 가격·배송·옵션에서 놓치기 쉬운 점은? ​","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"식품/건강식품","6","[종합비타민+밀크씨슬 +루테인+오메가3]GNM 올인원 뉴트리션 멀티비타민 1박스","brand.naver.com","GNM 올인원 뉴트리션 멀티비타민 비타민","1","종합비타민 유목민 종결! 뚜껑 열다 지친 나를 위한 GNM 올인원 뉴트리션 멀티비타민 추천","https://blog.naver.com/bknms2007/224329622628","비타랑","3일 전","10","10","1682","비타랑이 꼽은 올인원 뉴트리션 멀티비타민 3가지 장점","추천형, 정보형, 비교형, 친근체","언박싱, 장단점, 추천 대상, 사진 다량"
"식품/건강식품","6","[종합비타민+밀크씨슬 +루테인+오메가3]GNM 올인원 뉴트리션 멀티비타민 1박스","brand.naver.com","GNM 올인원 뉴트리션 멀티비타민 비타민","2","종합비타민 추천 GNM 올인원 뉴트리션 멀티비타민 한 판으로 관리","https://blog.naver.com/dlwjdwn1101/224329553338","교연이","3일 전","24","24","3720","하루 1판으로 챙기는 23종 멀티 성분 / 숫자로 증명된 대한민국 대표 멀티팩 / 활력 에너지 증진을 위한 GNM만의 설계 노하우 / 올인원 구성이라 더욱 간편한 종합비타민 / 네이버 단독 기획 GNM 올인원 뉴트리션 멀티비타민 / 이런 분들에게 추천","추천형, 정보형, 비교형, 친근체","언박싱, 장단점, 추천 대상, 소제목 반복, 사진 다량"
"식품/건강식품","6","[종합비타민+밀크씨슬 +루테인+오메가3]GNM 올인원 뉴트리션 멀티비타민 1박스","brand.naver.com","GNM 올인원 뉴트리션 멀티비타민 비타민","3","종합비타민 추천! GNM 올인원 뉴트리션 멀티비타민 멀티팩 하나로 간편하게 챙겨요","https://blog.naver.com/julietmeeso/224328370440","sally","5일 전","14","13","2671","종합비타민 추천 GNM 올인원 뉴트리션 멀티팩 하나로 섭취 끝","체험형, 추천형, 정보형, 친근체","추천 대상, 구매 유도, 사진 다량"
"식품/건강식품","7","더 알티지 초임계 오메가3 1000 비타민D","brand.naver.com","알티지 초임계 오메가3 비타민D 비타민","1","초임계알티지오메가3 효과 식물성 추천 이유 혈행 건강 관리하는 방법","https://blog.naver.com/3jeong/224317694910","산삼이","3주 전","9","9","3116","3. 식물성 오메가3를 추천하는 이유 / 4. 초임계알티지오메가3 효과로 자주 언급되는 부분 / 5. 혈행 건강 관리를 위해 함께 실천했던 습관 / 6. 초임계알티지오메가3 제품 고를 때 확인했던 기준","체험형, 추천형, 정보형, 비교형","결론/요약, 추천 대상, 소제목 반복, 사진 다량"
"식품/건강식품","7","더 알티지 초임계 오메가3 1000 비타민D","brand.naver.com","알티지 초임계 오메가3 비타민D 비타민","2","[오메가3 추천] 오메가3 고르는 법 & 연령대별 추천 가이드: 알티지 vs 초임계 차이와 산패 확인법 (시즌 2)","https://blog.naver.com/100vs100328/224326354291","네옹75","6일 전","8","7","3733","​ 👥 3. [연령대별 & 상황별] 맞춤형 오메가3 추천 가이드 / 추천 오메가3 형태 / 핵심 이유 및 선택 팁 / 2030 사회초년생 & 수험생 / DHA 함량이 높은 제품 / 4050 중장년층 / 고순도 저온 초임계 알티지 / 60대 이상 시니어","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 추천 대상, 구매 유도, 소제목 반복"
"식품/건강식품","7","더 알티지 초임계 오메가3 1000 비타민D","brand.naver.com","알티지 초임계 오메가3 비타민D 비타민","3","식물성 알티지 오메가3 초임계알티지오메가3 고르는법","https://blog.naver.com/ksj2572/224319007648","무무아내","2주 전","7","7","2415","식물성오메가3에 관심 갖게 된 이유 / 초임계알티지오메가3 고를 때 본 기준 / 오메가3 고르는법 DHA와 EPA 함량도 확인해야 해요 / 식물성오메가3 직접 챙겨보며 느낀 점","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 소제목 반복"
"식품/건강식품","8","[바액] 레티놀(비타민A) 0.5% 앰플 [30ml] 탄력 케어 모공케어 눈밑주름 팔자주름 안티에이징","brand.naver.com","레티놀(비타민A) 앰플 탄력 케어 모공케어 눈밑주름 비타민","1","레티놀 앰플 한 달 사용으로 탄력 달라짐","https://blog.naver.com/herebeing21/224327491985","손글씨일기","5일 전","8","9","2170","일반제품으로 판단한 이유 / 첫인상과 디자인 / 성분과 스펙 확인 / 평일 출근 루틴에서 / 주말 외출 전 사용 / 특수 상황 사용감 / 효과 비교와 변화 / 가격과 가성비 평가","추천형, 정보형, 비교형, 친근체","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"식품/건강식품","8","[바액] 레티놀(비타민A) 0.5% 앰플 [30ml] 탄력 케어 모공케어 눈밑주름 팔자주름 안티에이징","brand.naver.com","레티놀(비타민A) 앰플 탄력 케어 모공케어 눈밑주름 비타민","2","레티놀 앰플로 시작한 탄력 회복기","https://blog.naver.com/worthii39/224330060544","손글씨일기","5일 전","8","9","1881","한 달 사용을 결심한 계기 / 첫인상과 패키지 디자인 / 성분과 농도 한눈에 / 텍스처와 사용감 세밀 묘사 / 아침 저녁 사용법과 순서 / 평일 출근 전 간단 루틴 / 주말 외출 전 베이스 활용 / 운동 후 회복 케어 활용법","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"식품/건강식품","8","[바액] 레티놀(비타민A) 0.5% 앰플 [30ml] 탄력 케어 모공케어 눈밑주름 팔자주름 안티에이징","brand.naver.com","레티놀(비타민A) 앰플 탄력 케어 모공케어 눈밑주름 비타민","3","여름철 늘어진 모공과 피부 탄력에는 역시 레티놀, 레티놀 안티에이징 앰플 4종 성분 비교 총정리","https://blog.naver.com/commoncouple/224323268470","행복수치상승jbbrj2","5일 전","5","1","3404","💡 레티놀이 피부에 좋은 이유 / 🧪 탄력 시너지를 위한 레티놀 및 안티에이징 앰플 4종 집중 분석 / ⚖️ 나에게 꼭 맞는 안티에이징 제품 선택 가이드","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 구매 유도, 소제목 반복"
"식품/건강식품","9","야쿠르트 유산균 옐로우 보냉백","brand.naver.com","야쿠르트 유산균 옐로우 보냉백","1","야쿠르트 유산균 옐로우 보냉백 한 달 기록","https://blog.naver.com/lineplay63/224329046419","직장인투자일기","4일 전","12","13","1986","한 달 사용 시작하며 / 첫인상과 디자인 / 재질과 촉감 디테일 / 보냉 성능 실사용 평가 / 출근 루틴에서의 활용 / 주말 피크닉 경험 / 헬스장과 운동 중 사용 / 세부 수납과 편의성","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"식품/건강식품","9","야쿠르트 유산균 옐로우 보냉백","brand.naver.com","야쿠르트 유산균 옐로우 보냉백","2","야쿠르트 유산균 옐로우 보냉백","https://blog.naver.com/vipgns/224328679087","VIP 모십니다","4일 전","0","1","423","https://naver.me/G8fIJrbp","정보형, 친근체","구매 유도"
"식품/건강식품","9","야쿠르트 유산균 옐로우 보냉백","brand.naver.com","야쿠르트 유산균 옐로우 보냉백","3","여름 야외 활동 필수품 야쿠르트 유산균 옐로우 보냉백 아이스백 쿨러백 솔직 후기","https://blog.naver.com/shineyoung98/224328795404","라샤인영","4일 전","18","18","1773","​ 여름 야외 활동 필수품 야쿠르트 유산균 옐로우 보냉백 아이스백 쿨러백 솔직 후기 ​ / (1) 여름철 야외 활동 시 신선도 유지 고민 / (2) 첫 만남에서 느낀 화사한 색감과 첫인상 / (3) 피크닉과 캠핑에서 경험한 뛰어난 보온 보냉 능력 / (4) 일상 속 다용도 활용과 최종 만족도 / ​ ​ 야쿠르트 유산균 옐로우 보냉백 아이스백 만나보기▼▼","추천형, 정보형, 비교형, 친근체","사용 장면, 장단점, 소제목 반복, 사진 다량"
"식품/건강식품","10","닥터가 비타도스C 3000mg 대용량 순수비타민C","brand.naver.com","닥터가 비타도스C 순수비타민C 비타민","1","비타민C 추천 | 닥터가 비타도스C 3000mg 솔직 후기","https://blog.naver.com/youngwhd/224329010851","youngwhd님의블로그","4일 전","6","7","2143","","체험형, 추천형, 정보형, 비교형","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"식품/건강식품","10","닥터가 비타도스C 3000mg 대용량 순수비타민C","brand.naver.com","닥터가 비타도스C 순수비타민C 비타민","2","비타민C 분말스틱 고함량. 비타도스C3000 후기","https://blog.naver.com/jj_min0219/224314848279","쫑미네","3주 전","3","3","498","","추천형, 친근체","언박싱"
"식품/건강식품","10","닥터가 비타도스C 3000mg 대용량 순수비타민C","brand.naver.com","닥터가 비타도스C 순수비타민C 비타민","3","비타도스C 3000 고함량 비타민 분말 스틱 후기","https://blog.naver.com/pyj5241/224311657686","생활 밀착형 정보","3주 전","5","5","1022","비타도스C 3000 고함량 비타민 분말 스틱 후기 ​ / 네이버 할인 보러 가기 ▼▼▼▼▼","추천형, 정보형, 친근체","언박싱, 사용 장면"
"스포츠/레저/골프","1","튼튼한장우산 골프 강풍 장우산 자동 자외선차단 단체주문","smartstore.naver.com","튼튼한장우산 골프 강풍 장우산 자동 자외선차단","1","튼튼한장우산 골프 강풍에도 끄떡없고 자동 자외선차단까지 완전 만족한 후기","https://blog.naver.com/quwxjmkvxvw/224330268879","아무튼일상","2일 전","6","7","1256","튼튼한장우산에 빠진 이유 / 자동 개폐가 진짜 편해요 / 골프장 강풍에도 끄떡없더라고요 / 자외선 차단 기능도 정말 실감나요 / 아쉬운 점도 있지만 그래도 재구매 의사 100 / 튼튼한장우산으로 든든한 봄여름 준비 완료 / ​ ​ 🙌🙌🙌 튼튼한장우산 관심 있다면 한번 살펴보세요 🙌🙌🙌 ​ / #장우산 #강풍우산 #자동장우산 #자외선차단우산 #튼튼한우산 #골프우산 #양산겸용","체험형, 추천형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","1","튼튼한장우산 골프 강풍 장우산 자동 자외선차단 단체주문","smartstore.naver.com","튼튼한장우산 골프 강풍 장우산 자동 자외선차단","2","돌풍에도 끄떡없는 튼튼함, 30% 할인된 가격으로 만나는 자동 골프 장우산!","https://blog.naver.com/dnyytrcpr72992_av/224303505661","담채화의 아이와 함께 자라는 중","4주 전","0","3","1823","","체험형, 추천형, 비교형, 친근체","사용 장면, 구매 유도"
"스포츠/레저/골프","1","튼튼한장우산 골프 강풍 장우산 자동 자외선차단 단체주문","smartstore.naver.com","튼튼한장우산 골프 강풍 장우산 자동 자외선차단","3","[골프우산 추천] 비바람&middot;땡볕 걱정 끝! 미즈노 RB 스퀘어 대형 UV차단 자동 장우산(5LKY22100) 역대급 68% 핫딜 정보","https://blog.naver.com/dknoid/224327425199","품행제로 디테일킹","6일 전","4","5","2449","https://bitl.bz/IPZ4rG / 한정 수량 특가이므로 품절 전 빠르게 선점하시는 것을 추천합니다! ​ 💰 가격 및 기본 혜택 / 정상 소비자가 / 109,000원 / 미즈노 정품 프리미엄 라인 / 34,600원 (68% 폭탄 할인!) / 어디서도 보기 힘든 압도적 최저가 / 0원 (무료 배송)","체험형, 추천형, 비교형, 친근체","언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","2","[흑고무코팅] 양산 암막 3단 접이식 우양산 골프 우산","smartstore.naver.com","양산 암막 접이식 우양산 골프 우산","1","양산 암막 3단 접이식 우양산 골프 우산 솔직 리뷰 모음집","https://blog.naver.com/gateaujuni1019/224327737693","케익이없어","5일 전","6","7","801","[3단계: 단계별 계획 수립 (Scratchpad)] - ​","체험형, 추천형, 친근체","구매 유도"
"스포츠/레저/골프","2","[흑고무코팅] 양산 암막 3단 접이식 우양산 골프 우산","smartstore.naver.com","양산 암막 접이식 우양산 골프 우산","2","좋은 공감 흑고무 암막 양산 / 3단 접이식 우양산 / 골프 우산","https://blog.naver.com/pierneyk/224280143564","프로젝트 G","2026.05.09.","4","4","693","출처: HFAC / 출처: HFAC / ​ ​ 무게는 220g으로 가볍게 들 수 있음 ​ ​ ​ / 출처: HFAC / 출처: HFAC","추천형, 친근체","소제목 반복"
"스포츠/레저/골프","2","[흑고무코팅] 양산 암막 3단 접이식 우양산 골프 우산","smartstore.naver.com","양산 암막 접이식 우양산 골프 우산","3","양산 암막 3단 접이식 우양산 골프 우산 가벼운 자외선차단","https://blog.naver.com/hsy0209/224265507458","옆집이모가 쓰는 스토리","2026.04.26.","17","16","1605","(1) 여름 외출이 두려웠던 이유 / (2) 양산 선택 기준과 고민 / (3) 첫 사용에서 느낀 차이 / (4) 사용하면서 달라진 점 / (5) 재구매 의사와 총평 / 자외선 차단, 가벼움, 내구성","체험형, 추천형, 비교형, 친근체","결론/요약, 사용 장면, 추천 대상, 구매 유도, 소제목 반복, 사진 다량"
"스포츠/레저/골프","3","[유투스포츠] 더블로마스크 자외선차단 골프 UV99.9 풀커버 페이스커버 얼굴햇빛가리개","brand.naver.com","더블로마스크 골프 후기","1","골프 자외선 마스크 추천, 유투스포츠 ML11 더블로 마스크로 자외선차단쿨마스크 끝판왕 찾았네요!","https://blog.naver.com/wjd949494/224320533570","여행정근호","2주 전","23","23","1428","골프 자외선 마스크 추천, 유투스포츠 ML11 더블로 마스크 / 2. 기능과 디테일 / 3. 실제 착용해 본 체감 후기 / 5. 유투스포츠 ML11 더블로 요약 및 마무리 / 유투스포츠 ML11 더블로 마스크 (29,900원) / 귀 통증 없는 착용감, 목까지 완벽 커버, 쿨링감 / 자외선 차단 (상세페이지 표기 기준 99.9%) / 골프 라운딩, 러닝, 조깅, 산책 등","체험형, 추천형, 정보형, 비교형","결론/요약, 언박싱, 사용 장면, 장단점, 추천 대상, 구매 유도"
"스포츠/레저/골프","3","[유투스포츠] 더블로마스크 자외선차단 골프 UV99.9 풀커버 페이스커버 얼굴햇빛가리개","brand.naver.com","더블로마스크 골프 후기","2","더블로마스크 골프 낚시 테니스 등산 사이클 자외선차단 UV차단 쿨링 얼굴 햇빛가리개 솔직 후기","https://blog.naver.com/noblefox8346/224328890524","noblefox8346님의 블로그","4일 전","6","7","1459","더블로마스크 골프 낚시 테니스 등산 사이클 자외선차단 UV차단 쿨링 얼굴 햇빛가리개 솔직 후기 ​ / 📦 착용감과 디자인 / 🥾 활동별 사용 감상 / 🎯 UV차단과 쿨링 효과 / 추천하는 분들 / #더블로마스크 #UV차단마스크 #쿨링마스크 #야외활동필수템 #스포츠마스크 ​","체험형, 추천형, 정보형, 친근체","사용 장면, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","3","[유투스포츠] 더블로마스크 자외선차단 골프 UV99.9 풀커버 페이스커버 얼굴햇빛가리개","brand.naver.com","더블로마스크 골프 후기","3","더블로 마스크로 골프부터 등산까지 쾌적하게 1달 사용 후기","https://blog.naver.com/ykmtkqxjeve/224330917156","그냥살자","2일 전","6","7","1435","요즘 꼭 필요했던 아이템 / 받자마자 느낀 첫인상 / 실제로 사용해 보니 어땠나 / 이중구조 마스크의 장점과 단점 / 다른 마스크들과 비교해 보면 / 활동별 추천 활용법과 팁 / 더블로 마스크 사용 총평 / ​ ​ 👀 더 다양한 색상과 사이즈가 궁금하면 한번 살펴보세요 👀 ​","체험형, 추천형, 정보형, 비교형","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","4","[보상판매]파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD","brand.naver.com","파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD 골프","1","파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD 사용법과 선택 기준 정리","https://blog.naver.com/livique/224330251321","Livique| 집꾸미기 생활에 관한 정보","2일 전","3","3","1957","","체험형, 추천형, 정보형, 친근체","언박싱, 사용 장면, 추천 대상, 구매 유도"
"스포츠/레저/골프","4","[보상판매]파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD","brand.naver.com","파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD 골프","2","파인캐디 UPL2000 골프거리측정기 정확한 거리 측정으로 라운드의 완성도를 높이다","https://blog.naver.com/remifa1117/224331925094","당땡이의 Ctrl Z 라이프","1일 전","6","6","2035","골프거리측정기 스마트한 기능으로 더욱 정확한 플레이 / 목표 지점 정렬 지원 / 정확한 거리 확인 / 보다 안정적인 플레이 지원 / 핀 위치를 보다 정확하게 확인하고 싶은 골퍼들에게 유용한 기능으로 소개되고 있습니다. ​ / 스마트 클럽 추천 / 거리별 클럽 선택 참고 / 보다 효율적인 플레이","체험형, 추천형, 비교형, 친근체","사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
"스포츠/레저/골프","4","[보상판매]파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD","brand.naver.com","파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD 골프","3","[보상판매]파인캐디 UPL2000 에이밍 골프거리측정기 고투과 LCD파인뷰 본사 핵심 정보 정리 | 가격&middot;특징&middot;구매처 완벽 안내","https://blog.naver.com/maru_230508/224330186118","진짜 핫딜","2일 전","0","1","864","","체험형, 추천형, 정보형, 친근체","결론/요약, 사용 장면, 구매 유도"
"스포츠/레저/골프","5","르플렉스 자외선차단 99% 골프 스포츠 마스크","brand.naver.com","르플렉스 자외선차단 골프 스포츠 마스크","1","르플렉스 마스크 얼굴 햇빛 가리개 자외선 차단 마스크","https://blog.naver.com/ttt796/224329427369","깔끔맨 블로그","2일 전","6","6","1550","","체험형, 추천형, 정보형, 비교형","사용 장면, 추천 대상, 구매 유도"
"스포츠/레저/골프","5","르플렉스 자외선차단 99% 골프 스포츠 마스크","brand.naver.com","르플렉스 자외선차단 골프 스포츠 마스크","2","선크림도 소용없는 기미 걱정 끝 르플렉스 자외선차단 스포츠 마스크 한 달 착용 솔직 후기","https://blog.naver.com/sunsstore/224327653477","오늘의 꿀템 정보","5일 전","10","11","1248","르플렉스 자외선차단 99% 골프 스포츠 마스크 : 르플렉스 / 눈밑부터 목덜미까지 빈틈없는 햇빛 차단 / 숨이 턱끝까지 차올라도 쾌적한 호흡 / ​ 스포츠용 마스크에서 가장 중요한 원단의 무게감이 거의 느껴지지 않을 정도로 가벼워요. ​ / 조임 없이 부드럽게 밀착되는 시원함 / ​ 피부에 닿는 촉감이 아주 부드럽고 닿는 순간 시원한 냉감이 느껴져서 기분이 좋아요. ​ / ​ ​ 얼굴에 적당히 밀착되면서도 압박감이 없어서 장시간 귀에 걸고 있어도 피로감이 전혀 없어요. ​ / ​ #자외선차단마스크 #골프마스크 #러닝마스크 #자전거버프 #쿨마스크 #여름마스크 ​","체험형, 추천형, 정보형, 친근체","언박싱, 사용 장면, 구매 유도, 소제목 반복, 사진 다량"
"스포츠/레저/골프","5","르플렉스 자외선차단 99% 골프 스포츠 마스크","brand.naver.com","르플렉스 자외선차단 골프 스포츠 마스크","3","르플렉스 오리지널 자외선 차단 마스크 골프 공장 생산품 후기","https://blog.naver.com/rexl1i3/224326270729","쪼물콩님","1주 전","7","9","1335","https://naver.me/xfbkenUL / 구매 전 고민했던 부분 / 르플렉스 오리지널 자외선 차단 마스크 골프 얼굴 햇빛 가리개 러닝 페이스 스포츠 버프 / ₩ 15,000 / 별점 : ⭐⭐⭐⭐⭐ / 착용감은 물론 세탁 후에도 변형이 적은지도 고려했고, / 개봉하고 처음 봤던 모습 / 자주 쓰며 느낀 장점","체험형, 추천형, 정보형, 비교형","결론/요약, 사용 장면, 장단점, 추천 대상, 구매 유도, 소제목 반복"
